MSSubClass,LotFrontage,LotArea,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrArea,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,FireplaceQu,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold
60,0,10762,17,7,5,1999,1999,0,0,344,0,0,694,284,978,1005,978,1983,3,9,1,1999,490,0,0,5,2009
70,0,7500,2,6,7,1942,1950,2,5,0,0,4,547,224,771,753,741,1494,3,7,2,1942,213,0,0,11,2009
60,92,10120,3,8,5,1994,1994,0,0,391,0,0,740,425,1165,1203,1323,2526,4,8,1,1994,844,309,78,12,2006
20,73,8688,5,7,5,2005,2005,0,0,228,3,2,0,1616,1616,1616,0,1616,3,7,0,2005,834,208,59,4,2006
160,32,3363,15,7,5,2004,2004,0,0,117,0,2,0,976,976,976,732,1708,3,7,0,2004,380,0,40,4,2006
20,108,13173,10,9,5,2006,2007,0,0,300,0,0,1572,80,1652,1652,0,1652,2,6,4,2006,840,404,102,11,2009
120,48,6955,10,7,5,2005,2006,0,0,94,0,2,0,1368,1368,1368,0,1368,2,6,2,2005,474,132,35,9,2006
20,60,8072,0,5,5,1994,1995,0,0,0,0,1,746,244,990,990,0,990,3,5,0,2000,480,0,64,5,2009
20,100,12000,7,5,7,1948,2005,1,1,0,0,0,144,172,924,1122,0,1122,2,6,0,1948,528,0,36,5,2008
20,0,7153,12,6,5,1991,1991,3,3,88,0,0,1200,78,1278,1294,0,1294,3,6,0,1991,496,112,51,6,2008
20,100,17500,2,7,8,1959,2002,4,3,0,3,0,1406,496,1902,1902,0,1902,3,7,1,1959,567,0,207,5,2010
20,68,8814,0,7,5,2005,2007,0,0,80,0,0,925,349,1274,1274,0,1274,3,6,0,2005,508,264,98,1,2007
60,0,9572,3,8,5,1990,1990,2,5,336,0,0,482,971,1453,1453,1357,2810,4,9,4,1990,750,500,0,6,2007
60,108,14774,3,9,5,1999,1999,0,0,165,0,2,0,1393,1393,1422,1177,2599,4,10,1,1999,779,668,30,5,2010
20,60,8190,15,4,6,1954,1954,2,5,0,0,3,732,216,948,948,0,948,3,5,1,1956,280,0,36,10,2007
60,85,11075,11,6,5,1969,1969,3,3,0,2,1,500,176,952,1092,1020,2112,4,9,2,1969,576,280,0,6,2008
20,61,10226,0,8,5,2008,2008,0,0,270,1,2,0,1622,1622,1630,0,1630,3,8,2,2008,860,172,42,1,2009
120,47,4230,5,7,5,2006,2007,0,0,0,0,2,0,1352,1352,1352,0,1352,2,5,2,2006,466,0,241,4,2007
20,0,14781,0,8,5,2001,2002,0,0,178,1,2,0,1753,1753,1787,0,1787,3,7,1,2001,748,198,150,8,2006
20,75,10215,15,4,5,1954,1954,2,5,132,0,1,492,372,864,948,0,948,3,5,0,1954,248,0,0,2,2007
20,70,8400,11,6,3,1957,1957,4,7,0,0,1,189,628,1478,1478,0,1478,3,6,2,1957,442,114,0,6,2009
20,0,6627,8,3,6,1949,1950,0,0,0,4,5,0,0,0,720,0,720,2,4,0,1955,287,0,0,7,2008
60,107,10186,3,7,5,1992,1992,3,3,0,0,0,674,76,750,1061,862,1923,3,8,1,1992,564,240,39,6,2010
30,50,5330,8,4,7,1940,1950,0,0,0,0,6,280,140,420,708,0,708,2,5,0,0,0,164,0,12,2009
20,75,9986,5,8,5,2006,2007,0,0,428,3,2,0,1795,1795,1795,0,1795,2,7,2,2007,895,0,49,2,2007
30,40,3636,13,4,4,1922,1950,8,9,0,0,2,0,796,796,796,0,796,2,5,0,0,0,0,0,1,2008
30,70,4270,15,3,6,1931,2006,1,1,0,0,3,544,0,544,774,0,774,3,6,0,0,0,0,0,5,2007
20,60,6600,4,5,9,1982,2008,0,0,0,0,1,641,175,816,816,0,816,3,5,4,1982,264,0,0,10,2008
50,60,10440,7,6,7,1920,1950,4,5,0,0,6,493,1017,1510,1584,1208,2792,5,8,1,1920,520,0,547,6,2008
60,63,9084,17,7,5,1998,1998,0,0,0,0,2,0,935,935,955,677,1632,3,8,1,1998,462,0,28,6,2006
20,85,10000,5,8,5,2006,2006,0,0,410,3,2,0,1588,1588,1588,0,1588,3,7,2,2006,825,144,45,12,2007
80,55,10780,0,5,5,1976,1976,1,1,0,3,1,483,428,911,954,0,954,3,6,0,1976,576,0,0,7,2006
20,67,8877,15,4,6,1938,1958,1,1,0,2,1,690,126,816,816,0,816,2,3,2,1958,288,0,0,5,2009
50,60,7200,13,5,6,1938,1995,2,5,0,0,2,0,803,803,803,557,1360,2,6,0,1951,297,0,65,7,2006
160,24,2368,22,5,6,1970,1970,3,3,312,0,6,765,0,765,765,600,1365,3,7,0,1970,440,0,36,5,2009
20,80,9650,6,6,5,1977,1977,7,4,360,0,1,686,664,1350,1334,0,1334,2,6,1,1977,630,0,16,4,2009
90,87,9246,6,5,5,1973,1973,7,4,564,0,2,0,1656,1656,1656,0,1656,4,8,0,1973,506,0,211,11,2008
30,153,4118,7,4,4,1941,1950,2,5,0,0,2,0,693,693,693,0,693,2,4,0,0,0,0,20,3,2006
60,95,13450,0,7,5,2002,2002,0,0,0,0,0,700,216,916,920,941,1861,3,8,0,2002,492,146,91,6,2006
20,120,9560,0,5,7,1972,1972,1,1,0,2,3,360,504,864,864,0,864,3,5,0,1972,288,0,0,6,2006
20,70,8294,11,4,5,1971,1971,1,1,0,0,2,0,858,858,872,0,872,3,5,0,1974,480,0,0,6,2007
20,66,13695,12,6,5,2003,2004,0,0,0,0,0,814,300,1114,1114,0,1114,3,6,0,2004,576,0,78,7,2008
60,0,9375,0,8,5,2002,2002,0,0,149,0,2,0,1284,1284,1284,885,2169,3,7,2,2002,647,192,87,8,2007
50,57,7558,2,6,6,1928,1950,4,13,0,0,2,0,896,896,1172,741,1913,3,9,1,1929,342,0,0,3,2009
60,85,11103,0,7,5,2006,2006,0,0,0,0,2,0,728,728,728,728,1456,3,8,1,2006,440,0,0,7,2007
30,50,6000,7,4,4,1920,1950,1,1,0,0,1,250,710,960,960,0,960,2,5,0,1997,308,0,0,7,2007
20,0,20781,6,7,7,1968,2003,4,3,0,0,4,297,1203,1568,2156,0,2156,3,9,2,1968,508,0,80,6,2006
20,93,15306,16,8,5,2006,2007,0,0,100,1,0,80,1652,1732,1776,0,1776,3,7,2,2006,712,0,0,5,2007
20,0,16196,12,7,5,1998,1998,0,0,0,1,0,1443,39,1482,1494,0,1494,3,5,3,1998,514,402,25,8,2007
70,50,5250,7,8,5,1872,1987,1,1,0,0,6,259,425,684,938,1215,2358,4,8,0,0,0,0,54,12,2008
90,91,11643,11,5,5,1969,1969,1,1,368,0,6,500,748,1248,1338,1296,2634,6,12,0,1969,968,0,0,8,2009
60,70,9247,11,6,6,1962,1962,3,3,318,0,3,319,539,858,858,858,1716,4,8,2,1962,490,0,84,3,2008
50,50,6000,8,6,9,1937,2000,1,1,0,0,2,0,698,698,786,390,1176,2,4,0,1999,624,210,0,7,2009
50,56,14720,3,8,5,1995,1996,0,0,579,3,0,816,1217,2033,2053,1185,3238,4,9,4,1996,666,283,86,3,2010
60,0,10316,0,7,5,2000,2000,0,0,0,0,0,735,257,992,992,873,1865,3,7,1,2000,839,0,184,6,2008
80,102,10192,6,7,6,1968,1992,1,1,143,0,2,0,570,570,1222,698,1920,4,8,1,1968,487,0,98,9,2006
20,0,9477,11,5,5,1966,1966,3,3,65,0,3,340,524,864,892,0,892,3,5,0,1966,264,0,0,10,2008
20,0,12537,11,5,6,1971,2008,0,0,0,0,0,734,344,1078,1078,0,1078,3,6,3,1971,500,0,0,4,2010
160,0,2117,5,6,5,2000,2000,1,1,216,0,0,378,378,756,769,804,1573,3,5,0,2000,440,0,32,6,2010
20,129,16737,10,9,5,2004,2005,0,0,66,3,0,1447,533,1980,1980,0,1980,3,8,2,2004,770,194,45,9,2006
70,51,9842,23,5,6,1921,1998,1,5,0,0,2,0,612,612,990,1611,2601,4,8,0,1998,621,183,0,5,2008
20,124,16158,18,7,5,2005,2005,0,0,16,3,1,1274,256,1530,1530,0,1530,3,7,2,2005,430,168,36,6,2009
50,0,12513,11,4,4,1920,2007,0,0,0,0,2,0,715,715,1281,457,1738,4,7,2,1920,368,55,0,6,2009
60,73,8499,17,6,5,2006,2007,0,0,0,0,2,0,616,616,616,796,1412,3,6,2,2007,432,0,36,3,2007
160,30,3180,5,7,5,2005,2005,1,1,0,0,2,0,600,600,520,600,1200,2,4,0,2005,480,0,166,4,2006
60,0,7500,5,7,5,2000,2000,0,0,0,0,0,533,281,814,814,860,1674,3,7,0,2000,663,0,96,1,2010
60,68,9179,0,7,5,1999,1999,0,0,158,0,0,633,240,873,882,908,1790,3,7,0,1999,588,0,88,6,2008
160,41,2665,14,5,6,1977,1977,6,6,0,0,1,548,36,757,925,550,1475,4,6,1,1977,336,104,26,7,2006
120,0,4435,0,6,5,2003,2004,0,0,170,3,0,685,163,848,848,0,848,1,4,0,2003,420,140,0,6,2009
20,48,10635,0,8,5,2003,2003,0,0,171,3,4,370,315,1657,1668,0,1668,3,8,1,2003,502,0,262,5,2010
50,90,5400,7,4,6,1920,1950,14,15,0,0,1,315,420,840,840,534,1374,2,6,0,1967,338,0,0,10,2009
80,80,9600,11,6,6,1955,1996,8,9,0,3,4,831,161,992,1661,0,1661,3,8,1,1955,377,0,28,10,2008
60,75,9750,0,7,6,1998,1998,0,0,0,3,0,975,133,1108,1108,989,2097,3,8,1,1998,583,253,170,6,2006
20,0,11400,3,10,5,2001,2002,0,0,705,1,0,1282,1351,2633,2633,0,2633,2,8,2,2001,804,314,140,3,2007
60,85,10625,5,7,5,2005,2005,6,6,0,0,2,0,1026,1026,1026,932,1958,3,9,2,2005,936,154,210,7,2008
20,89,10991,16,8,5,2007,2007,0,0,80,1,2,0,1571,1571,1571,0,1571,3,7,2,2007,722,100,36,12,2007
30,52,6292,23,6,5,1930,1950,2,5,0,2,3,384,384,768,790,0,790,2,4,0,1925,160,0,141,4,2008
50,60,10998,15,5,5,1941,1960,2,5,0,0,6,408,156,984,984,620,1604,3,6,0,1977,660,0,68,7,2009
160,21,1953,22,6,5,1973,1973,3,3,408,0,4,309,174,483,483,504,987,2,5,0,1973,264,72,0,6,2006
80,73,9735,16,5,5,2006,2007,0,0,0,0,2,0,384,384,754,640,1394,3,7,0,2007,400,100,0,5,2008
30,45,8212,15,3,3,1914,1950,9,8,0,0,3,203,661,864,864,0,864,2,5,0,1938,200,0,0,6,2010
20,0,12925,11,6,7,1970,1970,4,4,0,2,4,865,340,1205,2117,0,2117,4,7,2,1970,550,0,42,5,2008
70,60,7200,7,7,7,1920,1950,2,5,0,0,2,0,596,596,998,764,1762,4,8,0,1989,576,36,0,10,2006
30,0,25339,9,5,7,1918,2007,2,5,0,0,2,0,816,816,1416,0,1416,3,7,0,2007,576,0,0,8,2007
50,60,9060,15,6,5,1939,1950,5,2,0,2,3,204,356,560,698,560,1258,2,6,0,1939,280,0,0,10,2009
50,40,5436,13,4,8,1922,2007,0,0,0,0,4,735,61,796,796,358,1154,3,7,0,1922,240,0,96,5,2010
60,80,16692,6,7,5,1978,1978,7,4,184,0,4,790,133,1392,1392,1392,2784,5,12,1,1978,564,0,112,7,2006
50,60,8520,7,6,7,1916,1950,9,8,0,0,3,168,0,714,1664,862,2526,5,10,2,1916,216,88,15,8,2007
20,42,14892,17,9,5,2006,2007,0,0,160,1,0,1320,426,1746,1746,0,1746,3,7,2,2006,758,201,39,10,2009
50,60,6000,8,6,6,1941,1950,2,5,0,0,1,375,360,735,869,349,1218,3,6,2,2003,440,0,0,3,2007
20,70,9100,0,7,5,2000,2000,0,0,244,3,0,1400,125,1525,1525,0,1525,3,6,0,2000,541,219,36,9,2006
90,65,8944,11,5,5,1967,1967,7,4,0,0,2,0,1584,1584,1584,0,1584,4,8,0,1967,792,0,152,4,2009
85,68,7838,11,5,5,1967,1967,3,3,0,3,1,769,95,864,900,0,900,3,6,5,1967,288,175,144,12,2006
190,60,10800,7,6,7,1905,2000,2,5,0,0,2,0,482,482,1221,691,1912,3,7,1,2003,672,0,25,4,2008
120,53,4045,21,7,5,2006,2006,0,0,45,3,0,1070,286,1356,1500,0,1500,2,6,2,2006,648,161,20,10,2006
60,88,12665,16,8,5,2005,2006,0,0,245,1,2,0,1094,1094,1133,1349,2482,4,9,2,2005,642,144,39,2,2007
20,0,57200,16,5,5,1948,1950,2,5,0,3,4,353,60,747,1687,0,1687,3,7,1,1966,572,0,0,6,2010
70,51,6120,8,5,8,1920,2004,1,1,0,2,2,0,939,939,939,574,1513,4,8,0,1933,180,24,0,5,2007
50,60,7200,11,5,4,1950,1982,0,5,0,0,3,180,676,1208,1136,768,1904,3,7,0,1950,240,0,0,5,2009
50,51,6171,23,6,6,1925,1990,5,2,0,0,4,264,712,976,1160,448,1608,3,7,2,1925,216,147,16,10,2009
50,50,6000,8,6,7,1929,1950,5,2,0,0,2,0,862,862,950,208,1158,3,5,2,1929,208,0,0,7,2008
60,62,7415,17,6,5,2004,2004,0,0,0,0,0,759,80,839,864,729,1593,3,8,1,2004,398,100,75,4,2008
20,64,6762,0,7,5,2006,2006,0,0,0,3,2,0,1286,1286,1294,0,1294,2,6,2,2006,662,168,55,7,2006
20,49,15256,5,8,5,2007,2007,0,0,84,1,0,929,556,1485,1464,0,1464,3,6,0,2007,754,168,160,8,2007
50,60,10410,7,3,4,1915,1950,2,5,0,0,2,0,672,672,694,520,1214,3,6,0,1998,936,216,0,1,2006
120,44,3842,2,8,5,2004,2005,6,6,174,1,0,1373,221,1594,1646,0,1646,2,5,2,2004,482,128,53,1,2008
85,70,8445,0,5,7,1972,2007,3,2,0,3,0,656,112,768,768,0,768,2,5,0,1988,396,58,0,3,2009
20,0,8780,4,5,5,1985,1985,3,4,0,0,1,625,208,833,833,0,833,3,5,0,0,0,0,0,3,2009
70,60,7740,7,4,7,1910,1950,0,0,0,0,2,0,622,622,741,622,1363,3,6,0,1966,528,0,0,6,2010
60,46,20544,6,7,6,1986,1991,7,4,123,0,2,0,791,791,1236,857,2093,3,7,1,1986,542,364,63,11,2008
60,79,12420,0,7,5,2001,2001,0,0,0,0,0,666,278,944,944,896,1840,3,6,0,2001,622,0,45,6,2009
50,80,9600,11,6,8,1950,2005,0,0,0,0,4,120,736,856,1112,556,1668,3,6,0,1950,271,0,0,9,2009
90,60,7200,11,4,5,1949,1950,4,13,0,4,5,0,0,0,1040,0,1040,2,6,0,1956,420,0,0,6,2009
20,88,10994,12,8,5,2005,2006,0,0,366,0,0,976,868,1844,1844,0,1844,2,7,2,2005,620,165,44,9,2009
50,64,13053,8,6,7,1923,2000,2,5,0,0,2,0,833,833,1053,795,1848,4,8,2,1922,370,0,0,6,2008
120,51,3635,21,7,5,2007,2007,0,0,130,0,1,988,398,1386,1569,0,1569,1,7,1,2007,660,143,20,5,2009
190,60,11340,7,4,6,1885,1950,0,9,0,0,2,0,777,777,1246,1044,2290,4,11,0,1971,560,0,0,4,2010
60,0,16545,3,8,5,1998,1998,0,0,731,2,0,781,503,1284,1310,1140,2450,3,7,1,1998,1069,0,126,5,2009
20,71,9204,11,5,5,1963,1963,3,3,0,0,4,25,247,1144,1144,0,1144,3,6,0,1962,336,0,88,8,2008
20,0,16381,2,6,5,1969,1969,7,4,312,3,3,1110,734,1844,1844,0,1844,3,7,1,1969,540,0,73,12,2006
60,90,11700,6,6,6,1968,1968,3,3,420,0,1,404,304,708,708,708,1416,3,7,1,1968,776,0,169,5,2006
120,53,4043,20,6,5,1977,1977,7,4,0,0,1,360,709,1069,1069,0,1069,2,4,3,1977,440,0,55,7,2010
120,37,4435,0,6,5,2003,2003,0,0,170,3,0,686,162,848,848,0,848,1,3,0,2003,420,140,0,3,2008
80,0,19690,15,6,7,1966,1966,7,4,0,3,2,0,697,697,1575,626,2201,4,8,2,1966,432,586,236,8,2006
20,0,9503,11,5,5,1958,1983,3,3,0,0,1,457,193,1024,1344,0,1344,2,6,1,1970,484,316,28,6,2007
20,80,10721,11,6,6,1959,1959,3,3,243,0,2,0,1252,1252,1252,0,1252,3,7,0,1960,528,0,39,10,2008
60,81,10944,3,7,5,1994,1994,0,0,448,0,0,1000,223,1223,1223,904,2127,3,5,1,1994,525,171,132,8,2008
50,60,10930,11,5,6,1945,1950,1,1,0,0,4,580,333,913,1048,510,1558,3,6,1,1962,288,0,0,4,2008
30,60,7200,7,5,7,1940,1992,1,1,294,0,4,510,278,788,804,0,804,2,4,2,1940,240,0,0,2,2010
20,0,12546,6,6,7,1981,1981,1,1,310,0,4,678,762,1440,1440,0,1440,3,7,1,1981,467,0,0,4,2007
60,60,21930,17,5,5,2005,2005,0,0,0,3,2,0,732,732,734,1104,1838,4,7,2,2005,372,100,40,7,2006
120,0,4928,20,6,6,1976,1976,7,4,0,0,6,958,0,958,958,0,958,2,5,0,1976,440,0,60,10,2009
30,60,10800,7,4,6,1927,2007,2,5,0,0,2,0,656,656,968,0,968,4,5,0,1928,216,0,0,8,2007
60,93,10261,17,6,5,2000,2000,0,0,318,0,2,0,936,936,962,830,1792,3,8,1,2000,451,0,0,5,2008
20,80,17400,4,5,5,1977,1977,4,7,0,0,1,936,190,1126,1126,0,1126,3,5,2,1977,484,295,41,5,2006
20,80,8400,11,6,9,1962,2005,2,5,237,0,2,0,1319,1319,1537,0,1537,3,7,2,1962,462,0,36,7,2008
20,60,9000,11,4,6,1971,1971,3,3,0,0,1,616,248,864,864,0,864,3,5,0,1974,528,0,0,5,2007
20,96,12444,10,8,5,2008,2008,0,0,426,3,0,1336,596,1932,1932,0,1932,2,7,2,2008,774,0,66,11,2008
20,90,7407,7,6,7,1957,1996,1,1,0,0,0,600,312,912,1236,0,1236,2,6,0,1957,923,0,158,4,2010
60,80,11584,6,7,6,1979,1979,3,3,96,0,0,315,114,539,1040,685,1725,3,6,1,1979,550,0,88,11,2007
70,79,11526,2,6,7,1922,1994,1,1,0,0,2,0,588,588,1423,748,2555,3,11,2,1993,672,431,0,9,2008
120,0,4426,0,6,5,2004,2004,0,0,147,3,0,697,151,848,848,0,848,1,3,1,2004,420,149,0,5,2008
60,85,11003,5,10,5,2008,2008,0,0,160,3,0,765,252,1017,1026,981,2007,3,10,4,2008,812,168,52,4,2009
30,0,8854,8,6,6,1916,1950,2,5,0,0,2,0,952,952,952,0,952,2,4,2,1916,192,0,98,5,2009
20,63,8500,0,7,5,2004,2004,0,0,106,3,2,0,1422,1422,1422,0,1422,3,7,0,2004,626,192,60,11,2007
85,70,8400,9,6,5,1966,1966,0,0,0,1,6,187,0,814,913,0,913,3,6,0,1990,240,0,0,5,2007
20,0,26142,4,5,7,1962,1962,3,3,189,0,3,593,595,1188,1188,0,1188,3,6,0,1962,312,261,39,4,2010
60,80,10000,0,8,5,1995,1996,0,0,438,0,0,1079,141,1220,1220,870,2090,3,8,1,1995,556,0,65,12,2007
50,70,11767,15,4,7,1910,2000,1,3,0,0,2,0,560,560,796,550,1346,2,6,0,1950,384,168,24,5,2007
180,21,1533,14,5,7,1970,1970,6,6,0,3,0,553,77,630,630,0,630,1,3,0,0,0,0,0,8,2006
90,60,9000,11,5,5,1974,1974,0,0,0,0,2,0,896,896,896,896,1792,4,8,0,0,0,32,45,9,2009
20,78,9262,5,8,5,2008,2009,6,6,194,0,2,0,1573,1573,1578,0,1578,3,7,2,2008,840,0,36,5,2009
180,35,3675,15,5,5,2005,2005,0,0,80,1,0,547,0,547,1072,0,1072,2,5,0,2005,525,0,28,5,2006
20,90,17217,4,5,5,2006,2006,0,0,0,0,2,0,1140,1140,1140,0,1140,3,6,0,0,0,36,56,7,2006
20,62,7500,5,7,5,2004,2005,0,0,0,0,0,410,811,1221,1221,0,1221,2,6,0,2004,400,0,113,10,2009
60,62,7917,17,6,5,1999,2000,0,0,0,0,2,0,953,953,953,694,1647,3,7,1,1999,460,0,40,8,2007
20,85,13175,6,6,6,1978,1988,7,4,119,0,1,790,589,1542,2073,0,2073,3,7,1,1978,500,349,0,2,2010
70,66,9042,2,7,9,1941,2006,6,6,0,0,0,275,877,1152,1188,1152,2340,4,9,2,1941,252,0,60,5,2010
20,68,9717,11,5,6,1950,1996,1,1,0,2,0,49,0,1078,1078,0,1078,2,5,0,1950,240,366,0,4,2010
20,75,9937,15,5,6,1965,1965,3,3,0,0,4,830,136,1256,1256,0,1256,3,6,0,1965,276,736,68,6,2008
